Year,TEMP,O2,NO3
2004,-9,382.74,98.5
2004,-9,299.23,452
2004,-9,299.23,440
2004,-9,398.37,132
2004,-9,398.37,132
2004,7.63,460.9,91.1
2004,8.13,442.59,34.9
2004,8.5,439.02,15.5
2004,7.35,316.65,271
2004,7.75,309.5,261
2004,7.97,309.95,263
2004,7.04,310.39,239
2004,7.2,303.69,232
2004,7.22,304.14,256
2004,7.84,309.5,200
2004,8.46,304.59,161.3
2004,8.49,305.93,164.5
2004,7.86,292.08,122.6
2004,8.03,296.99,150
2004,8.31,292.53,133.9
2004,8.47,296.55,82.3
2004,8.92,295.65,83.9
2004,8.92,298.78,85.5
2004,8.04,288.06,85.5
2004,8.36,288.96,91.9
2004,7.9,289.4,106.5
2004,7.66,315.75,321
2004,7.66,319.32,332
2004,7.63,323.34,334
2004,7.11,308.16,266
2004,6.98,310.84,292
2004,7,310.84,297
2004,7.65,346.12,427
2004,7.79,348.35,424
2004,7.77,350.59,434
2004,6.64,350.59,397
2004,6.42,346.57,395
2004,6.55,344.33,397
2004,7.75,353.71,437
2004,7.73,352.82,439
2004,7.7,358.18,435
2004,6.27,280.02,426
2004,6.06,377.38,429
2004,6,374.7,426
2004,7.69,337.19,390
2004,7.73,326.47,384
2004,7.72,329.6,387
2004,6.36,345.23,390
2004,6.46,343.89,402
2004,6.55,343.44,400
2005,9.1,254.57,318
2005,7.7,305.93,124
2005,7.7,305.93,133
2005,7.7,305.93,125
2005,8.5,303.69,117
2005,11.4,96.47,17.3
2005,6.4,254.57,474
2005,6.4,254.57,472
2005,8.1,196.51,477
2005,6.4,254.57,475
2005,7.2,293.42,312
2005,8.3,223.3,299
2005,7.2,293.42,320
2005,7.2,293.42,327
2005,10.9,214.37,48.7
2005,6.6,254.57,437
2005,6.6,254.57,433
2005,8.2,209.91,404
2005,6.6,254.57,438
2005,8.6,290.3,118
2005,7.46,483.23,15.8
2005,7.67,464.92,15.2
2005,7.33,483.23,17.2
2005,6.61,323.34,118.3
2005,6.43,325.13,134.4
2005,6.27,327.36,134.2
2005,7.96,304.14,135.2
2005,8.05,299.67,128.8
2005,7.92,305.03,135.3
2005,6.97,318.43,102.4
2005,7.27,319.77,108.6
2005,7.57,311.29,91.1
2005,8.76,290.3,43.4
2005,8.9,290.3,41.8
2005,8.88,293.87,48.2
2005,7.8,300.12,75.4
2005,7.85,305.03,83.2
2005,7.68,311.29,89.7
2005,8.69,292.97,53
2005,8.94,292.08,48.2
2005,9.02,291.64,46.6
2005,5.38,349.69,176.9
2005,5.33,342.99,176.1
2005,5.34,344.33,174.3
2005,7.47,319.32,208
2005,7.45,316.2,221
2005,7.33,323.34,234
2005,4.24,386.32,252
2005,4.31,380.06,246
2005,4.34,374.26,234
2005,7.71,321.56,279
2005,7.68,325.58,285
2005,7.73,328.26,288
2005,4.04,395.69,275
2005,3.77,398.37,277
2005,3.73,397.03,273
2005,7.84,348.8,312
2005,7.81,347.91,308
2005,7.74,351.03,311
2005,4.5,374.7,232
2005,4.38,374.26,228
2005,4.39,376.49,235
2005,7.56,315.31,225
2005,7.49,317.09,232
2005,7.49,320.22,235
2006,7.8,321.56,51.4
2006,5.9,192.04,460
2006,7,294.76,165
2006,-9,187.58,164
2006,-9,187.58,358
2006,6.1,227.77,421
2006,7.7,317.09,134
2006,-9,317.09,66.7
2006,-9,250.1,67.2
2006,11.6,246.53,185.5
2006,11.5,259.03,198.4
2006,10.7,305.93,468
2006,11,274.66,474
2006,9.07,403.73,23.4
2006,9.12,480.55,26.2
2007,7.6,292.97,16
2007,6,362.65,14.9
2007,8.1,347.01,21.5
2007,9.5,284.94,7.6
2007,6.8,355.05,23.1
2007,8.84,496.63,34.5
2007,9.06,413.56,21.9
2007,8.42,253.23,17.6
2007,10.5,265.73,9.8
1967,5.55,284.94,2.2
1967,5.83,292.08,1.7
1967,6.5,273.32,5.7
1967,-9,268.41,0.6
1967,6.65,241.17,0.9
1967,4.89,305.93,2.4
1967,5.08,295.21,2.3
1967,6.14,281.81,1
1967,6.29,288.96,0.6
1967,6.6,87.54,0
1967,5.01,301.91,1.6
1967,6.65,263.05,1.2
1967,6.2,267.07,0.6
1967,6.46,262.61,0.4
1967,5.99,166.58,0.6
1967,5.08,305.03,3.2
1967,6.32,289.85,1.7
1967,4.2,308.61,4.7
1967,4.95,306.37,5.2
1967,6.3,299.23,1.6
1967,5.98,302.35,2.6
1967,4.49,313.07,3.5
1967,4.7,321.11,3.1
1967,5.06,319.77,2.3
1967,5.7,307.71,1.3
1967,4.55,319.77,3.7
1967,4.66,325.13,5.1
1967,4.7,326.92,2.6
1967,4.75,330.49,2.5
1967,5.38,308.61,1.8
1967,4.31,334.06,2.5
1967,4.3,333.17,2.4
1967,4.35,328.26,2.3
1967,4.3,332.28,1.6
1967,-9,331.38,1.3
1967,4.72,327.81,0.9
1967,4.75,356.84,1.3
1967,4.75,331.83,1.3
1967,5.29,323.79,1
1967,5.42,291.64,1.1
1967,4.69,334.96,0.7
1967,5,337.64,0.7
1967,5.1,337.19,1.3
1967,5.2,334.96,1.3
1967,0.71,328.26,1.3
1968,3.15,337.19,6.6
1968,3.61,330.49,6.6
1968,3.7,351.03,5.4
1968,3.85,323.34,3.2
1968,-9,328.7,3.2
1968,3.36,338.08,9.2
1968,3.72,327.81,4.2
1968,3.71,334.06,4.2
1968,3.72,336.3,3.3
1968,3.76,337.19,3.4
1968,3.79,328.26,5.6
1968,3.86,327.36,5.1
1968,3.85,334.96,3.6
1968,3.79,330.49,3.3
1968,3.82,331.38,3.8
1968,3.2,333.17,78
1968,3.6,339.87,7.6
1968,3.84,325.58,5.1
1968,3.9,331.38,4.8
1968,3.5,346.57,6.9
1968,3.79,337.64,3.4
1968,3.69,338.98,3.6
1968,3.08,341.21,10.9
1968,3.5,340.32,7.8
1968,3.76,339.42,4
1968,3.8,335.4,2.8
1968,3.08,350.14,10.2
1968,3.41,344.33,4.6
1968,3.62,342.99,1.8
1968,3.79,338.08,1.9
1968,3.8,336.3,1.6
1968,3.3,349.69,4
1968,3.5,345.23,2.7
1968,3.72,338.08,2.7
1968,3.69,336.74,1.6
1968,3.7,343.44,1.8
1968,3.3,348.35,3.8
1968,3.4,349.25,2.4
1968,3.5,348.8,2.3
1968,3.6,352.37,1.3
1968,3.6,347.01,1.1
1968,3.6,351.93,1.6
1968,3.61,347.91,1.3
1968,3.6,351.93,1.3
1968,3.74,351.93,1.7
1968,3.73,335.85,2.4
1968,5.4,374.26,10
1968,5.3,372.02,10
1968,5.3,361.31,8.6
1968,5.7,353.27,8.6
1968,3.2,201.42,4.9
1968,4.7,383.19,6.8
1968,4.3,380.96,8.2
1968,5.2,372.92,7.2
1968,3.5,355.05,5.7
1968,-9,370.24,8.1
1968,5,378.72,8.7
1968,4.7,382.74,11.6
1968,4.6,368.45,11.3
1968,4.9,363.09,11.5
1968,4.4,380.06,12.8
1968,5.1,385.42,11
1968,4.9,381.85,16.6
1968,5,367.11,15.9
1968,5.1,359.07,17.7
1968,4,380.06,11
1968,4.9,381.4,11
1968,3,368.01,8.4
1968,3.2,377.38,3.6
1968,1.12,384.08,13.9
1968,1.13,383.64,13.9
1968,1.1,380.51,8.7
1968,1.32,378.28,5.2
1968,1.18,353.71,11.3
1968,1.26,385.87,11.7
1968,1.2,387.21,13.5
1968,1.38,380.96,4
1968,1.4,378.72,4
1968,1.22,383.19,13.8
1968,1.21,383.19,9.6
1968,1.38,383.19,9.7
1968,1.41,382.74,2.8
1968,1.42,380.51,4
1968,1.48,383.19,4.4
1968,1.48,381.85,3.5
1968,1.38,382.74,5
1968,1.3,387.66,3.7
1968,1.3,376.04,3.3
1968,1.32,386.32,3.6
1968,1.3,388.55,3.5
1968,1.22,392.12,2.6
1968,1.3,383.19,3.3
1968,1.31,382.3,4
1968,1.71,370.68,15.9
1968,1.62,363.09,9.4
1968,1.68,340.76,6.2
1968,1.8,318.88,4.7
1968,2.32,268.41,3
1968,1.62,370.24,9.8
1968,1.6,368.45,9.6
1968,1.62,353.27,8.7
1968,1.75,327.36,5
1968,1.7,300.57,3.5
1968,1.62,370.24,17.3
1968,1.5,291.19,10.9
1968,1.58,376.04,7.1
1968,1.58,376.04,7.3
1968,1.58,366.67,13.7
1968,1.72,350.14,9.7
1968,1.58,377.83,14.8
1968,1.49,375.6,13.9
1968,1.38,380.96,4.7
1968,1.4,367.11,4.9
1968,1.5,364.43,5.1
1968,1.48,380.51,10.9
1968,1.45,384.98,10.5
1968,1.39,381.85,7.7
1968,1.37,373.36,5
1968,1.47,366.22,4.4
1968,1.34,349.69,4.4
1968,1.33,381.85,4
1968,1.33,382.3,4.3
1968,1.33,381.85,4
1968,1.38,376.04,3
1968,1.23,387.66,3.7
1968,1.22,391.23,3.3
1968,1.29,386.76,3.7
1968,1.32,378.28,4
1968,1.42,374.26,4
1968,2.19,379.17,20.3
1968,2.12,368.45,6.7
1968,2.08,368.9,2.4
1968,2.03,324.24,3
1968,2.21,379.17,16.3
1968,2.12,370.68,6.7
1968,2.08,369.34,3
1968,2,372.47,2.4
1968,1.98,371.13,3.8
1968,2.13,374.26,8.8
1968,2.1,375.15,8.4
1968,2.1,371.13,3.3
1968,2.02,368.45,3.1
1968,2.02,366.67,3.2
1968,2.19,379.62,12.9
1968,2.1,371.58,8.4
1968,2.11,370.68,4.1
1968,2.04,369.79,3.4
1968,2.19,378.28,12.9
1968,2.16,380.51,11.2
1968,2.05,367.11,3.2
1968,1.96,377.38,4.1
1968,2.12,362.65,10
1968,2.1,380.96,14.6
1968,1.93,376.94,5.6
1968,1.89,376.49,4.6
1968,2.02,256.8,6
1968,1.93,383.19,6
1968,1.88,383.19,3.7
1968,1.82,382.74,2.1
1968,1.82,381.85,3.2
1968,2.03,171.5,6.7
1968,2,395.69,5
1968,1.9,387.66,3.3
1968,1.89,383.19,3.9
1968,1.8,376.04,4
1968,1.9,248.31,4.3
1968,1.88,388.55,4.5
1968,1.86,388.55,3.7
1968,1.8,384.08,3.8
1968,1.8,386.32,5
1968,1.79,393.02,5
1968,1.8,391.23,4.8
1968,1.79,392.57,6.2
1968,1.8,382.3,5.3
1968,1,386.32,15.4
1968,1.15,381.4,13.2
1968,1.32,374.7,9.4
1968,2.06,329.6,13.5
1968,2.12,301.46,4.9
1968,1.1,382.3,18.9
1968,1.2,377.83,11.7
1968,1.21,377.83,13.8
1968,2.03,403.29,3.5
1968,2.18,282.7,4.7
1968,1.15,380.96,16.2
1968,1.2,384.53,20.2
1968,1.2,382.3,6.1
1968,2.08,332.28,7.2
1968,2.2,299.23,8
1968,1.72,378.72,18.4
1968,1.26,379.17,12.9
1968,1.18,381.85,6.8
1968,1.18,382.3,9.1
1968,1.29,376.94,16.4
1968,1.24,376.49,12.3
1968,1.15,384.53,7.4
1968,1.93,342.1,9.2
1968,1.15,206.33,9.9
1968,1.1,200.53,9
1968,1.04,200.97,4.7
1968,1.24,199.63,6.9
1968,0.78,209.91,6.6
1968,0.75,210.35,4.7
1968,0.9,189.81,5.6
1968,1.03,190.26,5.4
1968,1.27,190.26,8.8
1968,0.78,202.31,4.9
1968,0.79,209.46,9.4
1968,0.8,187.58,4.2
1968,1.22,188.92,2.7
1968,1.31,204.1,6.8
1968,0.83,210.35,4.9
1968,0.85,202.76,3.6
1968,0.82,201.42,4.2
1968,0.87,184.45,3.8
1968,0.94,203.21,2.5
1968,0.9,200.08,4.2
1968,0.91,203.65,4.5
1968,1.01,202.31,4.4
1968,1.69,193.83,5.6
1968,-9,236.26,2.4
1968,-9,204.55,151.3
1968,-9,188.02,43.4
1968,2.75,196.06,12.1
1968,6.48,210.8,114.1
1968,7.05,234.92,64.5
1968,7.61,212.59,19.7
1968,4.72,211.69,11.2
1968,5.51,268.41,84.2
1968,5.8,290.74,44.7
1968,7.45,227.77,21.1
1968,4.63,232.68,73.7
1968,4.88,281.36,47.4
1968,6.22,283.6,15.8
1968,1.55,307.71,72.4
1968,3.82,313.97,40.8
1968,5.7,324.68,12.8
1968,2.35,333.62,52.6
1968,4.7,340.32,23.7
1968,5.92,333.62,8
1968,6.51,322.45,6.7
1968,3.9,354.16,13.9
1968,4.61,332.72,10.9
1968,6.95,319.32,6.3
1968,7.68,299.23,4.8
1969,2.02,333.17,12.7
1969,2.29,328.26,10.3
1969,2.5,324.68,8.2
1969,2.94,306.37,8.7
1969,3,299.23,8.7
1969,1.72,349.25,16
1969,2.24,330.94,10.2
1969,2.45,330.49,9.3
1969,3,300.12,8.5
1969,1.62,342.55,16.3
1969,2.08,344.78,13.5
1969,2.4,337.64,11
1969,2.5,299.67,8.7
1969,1.72,342.1,20.9
1969,2.09,340.32,11.5
1969,2.34,343.89,8.9
1969,2.6,321.11,9.2
1969,1.59,346.12,19.8
1969,2.44,334.06,10.4
1969,3.01,294.76,9
1969,1.4,348.35,18.4
1969,2.58,317.54,9.7
1969,3.1,307.71,9.1
1969,1.42,368.45,25.3
1969,2.3,338.08,9.5
1969,3.03,302.8,8.9
1969,3.25,306.37,8.9
1969,1.43,361.31,19.5
1969,1.85,344.33,16.1
1969,2.5,343.89,9.6
1969,3.15,301.01,8.9
1969,1.4,367.56,12.6
1969,1.4,375.15,12.6
1969,1.79,368.9,10.3
1969,3.24,312.18,8.5
1969,3.39,313.97,8.6
1969,1.12,384.98,7.9
1969,1.14,388.55,7.9
1969,1.72,384.53,7.2
1969,3.4,311.29,8.5
1969,3.49,317.98,8.6
1969,1.35,373.36,6.8
1969,1.38,381.85,6.8
1969,1.4,376.94,6.8
1969,3.68,310.84,8.5
1969,3.7,309.5,8.6
1969,1.3,373.81,7.6
1969,1.22,380.96,7.5
1969,2.08,354.61,8
1969,2.67,333.17,8.6
1969,3.2,314.86,9
1969,1.2,378.72,7.3
1969,1.39,366.67,8.8
1969,2.88,342.55,9.1
1969,3.18,328.7,9.2
1969,3.59,308.16,8.7
1969,1.15,356.39,7.9
1969,1.12,368.01,7.8
1969,1.29,380.96,7.9
1969,2.98,305.93,9.4
1969,3.56,324.68,9.2
1969,3.73,311.73,9.1
1969,1.05,374.26,7.7
1969,1.3,371.58,7.9
1969,1.99,348.35,8.2
1969,2.42,325.13,8.9
1969,-9,363.99,11.1
1969,1.02,380.51,7.4
1969,1.51,379.17,7.7
1969,1.7,369.34,7.9
1969,0.99,380.06,22.5
1969,1.5,384.98,13.8
1969,0.88,381.4,13.8
1969,1.22,376.04,6.5
1969,1.25,370.68,5.5
1969,1.3,369.79,5.3
1969,0.11,388.55,22.5
1969,0.7,377.83,16.3
1969,1.01,369.34,12.3
1969,-0.38,409.54,8.2
1969,0.62,374.26,3.3
1969,1.11,370.24,2.4
1969,-0.31,411.33,8.5
1969,0.89,376.04,4.4
1969,-0.11,418.03,11.3
1969,0.09,406.86,8.9
1969,0.53,379.62,5.9
1969,0.06,409.99,10.3
1969,0.35,401.5,9.2
1969,0.07,407.31,12.5
1969,0.18,406.86,11.7
1969,0.09,389.89,12.5
1969,0,416.24,12.5
1969,0.1,409.09,12.5
1969,0,409.54,12.5
1969,0.09,391.68,15
1969,1.38,379.62,8.2
1969,1.38,376.49,7.9
1969,2.21,347.01,8.3
1969,3.58,303.25,8.8
1969,3.6,342.55,9
1969,3.7,307.27,9.8
1969,1.2,339.42,7.6
1969,2.03,285.83,8.4
1969,3.62,299.23,8.9
1969,2.88,317.98,8.9
1969,3.4,344.33,9.9
1969,1.35,357.29,8.9
1969,1.35,334.06,9.1
1969,2.76,302.35,8.6
1969,3.7,293.42,9.1
1969,3.7,296.99,9.1
1969,1.1,362.65,9.6
1969,1.18,363.09,9.6
1969,1.5,346.57,9.4
1969,3.18,309.05,9.1
1969,3.7,283.6,9.5
1969,0.62,371.13,13.1
1969,0.81,369.34,13
1969,1.18,357.29,11.2
1969,3.2,298.33,9.4
1969,0.69,366.22,13.2
1969,0.74,368.9,13.1
1969,0.82,304.59,9.7
1969,1.82,306.82,9.5
1969,2.68,294.31,9.7
1969,2.65,287.17,9.2
1969,0.61,377.38,13.9
1969,0.52,375.15,14.1
1969,1.12,360.86,12.8
1969,2.82,298.33,9.8
1969,2.7,294.31,9.6
1969,0.59,376.04,14.5
1969,0.59,377.83,14.5
1969,2,337.19,11
1969,3.31,284.04,9.6
1969,0.68,368.45,14.6
1969,0.69,366.67,14.6
1969,2.35,263.05,11.3
1969,2.15,286.28,10
1969,3.4,274.22,8.9
1969,0.84,356.84,7.9
1969,0.7,362.2,7.5
1969,1.59,313.52,7
1969,3.16,279.58,5.1
1969,0.94,351.93,1.5
1969,0.92,357.73,1.6
1969,1.71,305.48,1.4
1969,1.88,326.02,2
1969,1.71,329.6,1.9
1969,3.4,116.56,4.5
1969,3.56,66.54,2.5
1969,0.05,138,15.1
1969,3.8,260.37,7
1969,3.41,232.68,2.2
1969,1.05,287.62,15
1969,0.5,246.97,6.2
1969,3.22,260.37,2.5
1969,0.6,299.23,10.4
1969,2.95,273.77,6.9
1969,2.75,304.59,2.1
1969,0.3,347.01,10.3
1969,0.45,342.99,10.5
1969,2.74,294.76,2
1969,0.51,351.03,11.1
1969,0.72,344.33,10.4
1969,2.65,303.69,1.9
1969,0.61,356.84,6.5
1969,0.79,362.65,4
1969,0.75,382.74,2.1
1969,0.75,380.51,1.4
1980,0.4,393.91,51.4
1980,0.7,378.28,17.1
1980,0.3,390.78,40
1980,1.4,322,17.1
1980,0.4,387.66,15
1980,1.9,303.25,18.6
1980,0.7,397.03,38.6
1980,0.8,365.77,15
1980,0.1,397.03,16.4
1980,0.1,390.78,16.4
1980,0.1,393.91,27.8
1980,1.3,334.51,23.6
1980,0.2,387.66,34.3
1980,0.1,381.4,32.8
1980,0.1,393.91,16.4
1980,-0.1,390.78,44.3
1980,0.6,390.78,16.4
1980,0.8,372.02,13.6
1980,0.7,387.66,15.7
1980,0.7,384.53,18.6
1980,0.1,443.48,7.3
1980,1.05,425.17,7.5
1980,0.5,413.11,6.5
1980,0.72,406.41,6.8
1980,1.07,388.1,7.3
1980,1.1,390.78,7
1980,-9,440.8,5.6
1980,0,430.08,6
1980,1.98,361.31,7.9
1980,1.9,365.77,8
1980,1.9,363.54,8.2
1980,3.1,318.43,10.2
1980,6.52,328.7,12.7
1980,6.52,318.88,12.7
1980,6.54,314.86,13
1980,6.43,326.92,13.8
1980,6.42,334.96,13.8
1980,6.39,323.34,14.3
1980,5.79,330.49,24.4
1980,5.77,276.45,24.4
1980,5.9,320.22,24.1
1980,5.2,329.6,31.2
1980,5.17,322.9,31.3
1980,5.23,328.7,30.2
1980,5.19,340.32,26.4
1980,5.17,329.6,25.3
1980,5.17,330.04,26.3
1980,4.14,352.37,46.7
1980,4.16,350.59,34.7
1980,4.82,338.08,36.4
1980,5.3,320.22,8.3
1980,5.32,328.7,8.5
1980,5.31,336.3,8.6
1980,5.33,329.15,8.4
1980,6,309.95,8
1980,5.99,325.13,7.7
1980,6.24,317.09,8.4
1980,6.25,315.75,8.6
1980,6.38,315.31,8.4
1980,6.37,316.2,8.6
1981,2.1,378.28,20.7
1981,2.2,381.4,18.6
1981,2,378.28,16.4
1981,2,378.28,17.9
1981,1.8,381.4,18.6
1981,1.9,372.02,19.3
1981,1.7,381.4,15.7
1981,2,372.02,17.9
1981,1.9,378.28,40
1981,2.1,362.65,20.7
1981,1.8,384.53,24.3
1981,2.3,378.28,17.1
1981,2.3,387.66,27.1
1981,2.1,381.4,21.4
1981,2.4,365.77,45
1981,2.2,368.9,32.1
1981,1.9,378.28,17.9
1981,2.2,362.65,19.3
1981,1.3,378.28,15
1981,1.6,353.27,19.3
1981,4.8,337.64,8.6
1981,5,328.26,7.9
1981,4.9,328.26,10
1981,4.9,328.26,10
1981,4.7,322,17.1
1981,4.7,325.13,10.7
1981,3.4,363.09,11.1
1981,3.41,355.05,11.3
1981,3.4,361.75,11.5
1981,3.41,361.75,11.4
1981,3.47,365.77,11.2
1981,3.58,365.33,10.7
1981,2.56,317.98,6.7
1981,2.6,354.16,6.4
1981,3.68,335.4,8.6
1981,3.14,359.97,9.2
1981,3.61,345.67,9.7
1981,1.14,395.69,17.7
1981,1.16,388.55,18.1
1981,1.18,379.17,17.3
1981,1.23,393.02,17.2
1981,1.26,388.1,17
1981,1.31,387.21,16.9
1981,1.23,408.2,7.6
1981,1.1,396.59,10.8
1981,1.04,399.71,11.5
1981,1.44,381.85,13.3
1981,1.98,355.05,16
1981,2,344.78,16
1981,3.5,246.97,307
1981,3.3,268.86,221
1981,3.2,262.61,286
1981,3.3,359.52,393
1981,3.8,381.4,307
1981,3.8,365.77,328
1981,4.2,309.5,321
1981,3.9,328.26,371
1982,0.1,409.54,10
1982,2.2,287.62,13.6
1982,0.2,397.03,15
1982,0.5,378.28,14.3
1982,0.3,412.67,29.3
1982,0.9,290.74,22.9
1982,0.2,409.54,12.1
1982,2.2,300.12,15
1982,0.2,412.67,12.9
1982,2.3,303.25,15
1982,0.3,412.67,10
1982,1.9,306.37,14.3
1982,0,403.29,12.9
1982,1.8,309.5,12.9
1982,0.6,384.53,29.3
1982,1.5,322,12.9
1982,0.4,425.17,8.6
1982,1.5,359.52,10.7
1982,0.6,418.92,7.9
1982,1.1,372.02,11.4
1982,6.4,325.13,8.1
1982,8.1,262.61,6.1
1982,6.6,318.88,7.3
1982,8,250.1,7.4
1982,6.8,306.37,11.4
1982,8,246.97,6.8
1982,5.4,325.13,12.2
1982,8.8,178.2,7.9
1982,5.7,315.75,14.3
1982,8.3,225.09,7.9
1982,5.2,322,9.4
1982,5.2,322,8.1
1982,5.9,322,4.3
1982,6.9,284.49,7.9
1982,6.2,312.63,7.4
1982,7.2,271.98,8
1982,5.5,309.5,18
1982,5.5,309.5,12.8
1982,4.8,325.13,5.6
1982,5,318.88,7.4
1982,6.84,334.96,1.5
1982,6.88,330.94,1.6
1982,8.28,289.85,2.5
1982,8.3,279.58,2.6
1982,8.44,264.84,2.2
1982,8.42,256.8,2.3
1982,7.14,334.06,1.5
1982,7.11,338.53,1.4
1982,7.66,324.24,1.7
1982,7.78,314.41,1.9
1982,7.9,303.25,2
1982,7.84,276.9,2.6
1982,1.6,359.52,236
1982,1.5,353.27,271
1982,1.4,353.27,343
1982,1.5,318.88,393
1982,1.4,328.26,428
1982,1.5,325.13,428
1982,1.7,318.88,428
1982,2,325.13,393
1983,1.8,340.76,136
1983,1.4,334.51,143
1983,1.5,328.26,228
1983,1.6,300.12,314
1983,1.6,284.49,314
1983,1.3,303.25,293
1983,1,318.88,293
1983,0.8,334.51,278
1984,1.3,403.29,12.2
1984,2.3,359.52,10.9
1984,1.2,384.53,10.6
1984,2.2,359.52,11.4
1984,1.2,387.66,11.5
1984,1.5,372.02,16.6
1984,1.1,390.78,12.7
1984,0.9,387.66,12.9
1984,0.8,397.03,12.8
1984,1.6,356.39,16.3
1984,0.2,400.16,17.7
1984,1.9,334.51,37.7
1984,0.8,397.03,13.3
1984,0.7,397.03,13.1
1986,1.8,318.88,135.6
1986,2.2,350.14,100
1986,2.2,350.14,107.1
1986,1.7,359.52,136
1986,1.5,365.77,186
1986,1.6,365.77,264
1986,1.6,368.9,286
1986,1.6,350.14,300
1986,6.4,303.25,78.5
1986,7.1,309.5,78.5
1986,7.4,300.12,59.3
1986,7,312.63,114.2
1986,6.6,322,243
1986,7.2,334.51,393
1986,7.3,322,428
1986,7.4,221.96,457
1986,-0.1,415.79,10.9
1986,1.2,384.53,11.1
1986,-0.1,412.67,11.2
1986,0.7,397.03,11.9
1986,-0.3,418.92,37.3
1986,0.1,372.02,23.4
1986,-0.6,431.42,8.8
1986,0,409.54,10.7
1986,-0.3,431.42,9
1986,-0.2,412.67,15.8
1986,-0.7,428.3,12.5
1986,-0.4,406.41,17.5
1986,-0.7,422.04,12.4
1986,0,412.67,20.7
1986,-0.7,434.55,10.9
1986,-0.9,431.42,14.2
1986,-0.7,425.17,12.4
1986,-0.8,428.3,13.8
1986,0,326.47,353
1986,0,323.79,346
1986,0,365.77,59.3
1986,0,346.57,112.8
1986,0,348.8,113.5
1986,0,354.16,129.9
1986,0,344.33,190.6
1986,0,359.97,39.2
1986,0,344.78,202
1986,5.7,275.56,338
1986,5.5,305.03,81
1986,5.4,316.65,417
1986,5.7,274.22,142.8
1986,5.7,271.09,137.8
1986,5.7,272.43,168.5
1986,5.6,265.29,174.2
1986,7.4,287.17,38.6
1986,6.9,273.77,44.3
1986,6.9,249.21,50.7
1986,7,265.29,48.6
1986,7.1,281.81,49.3
1986,7,296.55,41.4
1987,-0.15,406.86,8.8
1987,-0.18,407.75,8.9
1987,-0.16,400.16,8.9
1987,0.01,398.37,8.7
1987,0.19,394.8,9.1
1987,0.4,344.33,9.5
1987,-0.35,411.33,7.5
1987,-0.37,411.33,7.7
1987,0.21,400.16,7.8
1987,0.21,374.26,8.1
1987,-9,267.96,6
1987,5.01,301.01,6
1987,5.02,301.91,6.2
1987,5.02,253.67,6
1987,5.02,271.98,5.9
1987,5.03,301.46,6
1987,5.03,285.38,5.9
1987,-9,285.38,7.9
1987,5.95,301.01,8.1
1987,5.96,299.67,7.9
1987,5.97,305.93,7.8
1987,5.97,316.2,7.8
1987,5.96,306.82,7.8
1987,-9,306.82,7.1
1987,6.61,308.16,7.3
1987,6.62,295.65,7.2
1987,6.62,304.59,7.2
1987,6.62,292.53,7.2
1987,6.62,292.08,7.2
1987,6.63,290.74,7.2
1987,6.63,289.85,7.2
1987,7.26,282.7,8.4
1987,7.26,282.7,8.3
1987,7.26,275.11,8.4
1987,7.27,286.72,8.3
1987,7.27,284.04,8.3
1987,7.13,285.38,8.3
1987,7.26,284.94,8.6
1987,7.26,281.81,8.6
1987,7.25,284.04,8.8
1987,7.25,283.15,8.8
1987,7.1,292.97,8.4
1987,7.1,302.35,8.4
1987,7.1,303.25,8.4
1987,7.16,292.08,8.5
1987,7.15,302.35,8.6
1987,7.16,295.65,8.8
1987,7.1,296.99,8.8
1987,7.19,288.96,9
1987,7.19,288.51,9
1987,7.19,286.28,9
1987,-9,286.28,8.5
1987,7.08,286.72,8.5
1987,7.08,287.62,8.5
1987,7.08,288.51,8.5
1987,7.09,284.04,8.5
1987,7.1,288.96,8.5
1987,7.1,287.62,8.5
1987,7.13,286.72,8.6
1987,7.19,290.74,8.8
1987,-9,290.74,9
1987,7.17,286.72,9
1987,7.19,295.65,9.1
1987,7.17,296.55,9
1987,7.04,286.72,9
1987,7.18,288.06,9
1987,7.2,286.28,9
1987,7.2,285.83,9
1987,7.2,287.62,9.1
1987,-9,287.62,9
1987,7.06,286.28,9.1
1987,7.06,294.76,9.1
1987,7.06,286.28,9.1
1987,6.92,286.72,9.1
1987,7.07,298.78,9.2
1987,7.08,288.51,9.1
1987,7.08,287.17,9.1
1987,-9,287.17,11.6
1987,8.48,282.26,11.6
1987,8.48,286.72,11.6
1987,8.48,278.24,11.6
1987,8.49,280.02,11.6
1987,8.49,281.81,11.5
1987,8.49,274.22,11.6
1987,8.49,283.6,11.6
1987,8.5,280.92,11.6
1987,8.5,276.9,11.5
1987,8.48,292.53,11.1
1987,-9,292.53,10.9
1987,8.43,285.83,11
1987,8.43,280.47,11
1987,8.44,275.11,11
1987,8.45,274.22,11
1987,8.44,276.9,10.9
1987,8.4,274.66,10.6
1987,8.38,282.26,10.6
1987,8.37,275.56,10.5
1987,8.34,275.56,10.3
1987,-9,276.45,10.2
1987,-9,275.56,12.3
1987,7.46,284.04,12.3
1987,7.48,268.86,12.4
1987,7.48,276.9,12.3
1987,7.49,277.34,12.3
1987,7.49,284.04,12.4
1987,7.53,283.6,12.3
1987,7.51,285.38,12.4
1987,7.48,281.81,12.4
1987,7.47,282.26,12.3
1987,7.48,277.79,12.4
1987,6.99,279.58,12.8
1987,6.79,292.97,12.9
1987,5.7,269.3,14.3
1987,2.63,292.97,14
